FREQ_tenure,FREQ_MonthlyCharges,FREQ_TotalCharges,charges_deviation,monthly_to_total_ratio,avg_monthly_charges,service_count,has_internet,has_phone,ORIG_proba_gender,ORIG_proba_SeniorCitizen,ORIG_proba_Partner,ORIG_proba_Dependents,ORIG_proba_PhoneService,ORIG_proba_MultipleLines,ORIG_proba_InternetService,ORIG_proba_OnlineSecurity,ORIG_proba_OnlineBackup,ORIG_proba_DeviceProtection,ORIG_proba_TechSupport,ORIG_proba_StreamingTV,ORIG_proba_StreamingMovies,ORIG_proba_Contract,ORIG_proba_PaperlessBilling,ORIG_proba_PaymentMethod,ORIG_proba_tenure,ORIG_proba_MonthlyCharges,ORIG_proba_TotalCharges,pctrank_nonchurner_TC,pctrank_churner_TC,pctrank_orig_TC,zscore_churn_gap_TC,zscore_nonchurner_TC,pctrank_churn_gap_TC,resid_IS_MC,cond_pctrank_IS_TC,cond_pctrank_C_TC,dist_To_ch_q25,dist_To_nc_q25,qdist_gap_To_q25,dist_To_ch_q50,dist_To_nc_q50,qdist_gap_To_q50,dist_To_ch_q75,dist_To_nc_q75,qdist_gap_To_q75,tenure_first_digit,tenure_last_digit,tenure_mod10,tenure_mod12,mc_first_digit,mc_mod10,mc_fractional,tc_mod100,tc_fractional,TE1_CAT_tenure_std,TE1_CAT_tenure_min,TE1_CAT_tenure_max,TE1_CAT_MonthlyCharges_std,TE1_CAT_MonthlyCharges_min,TE1_CAT_MonthlyCharges_max,TE1_CAT_TotalCharges_std,TE1_CAT_TotalCharges_min,TE1_CAT_TotalCharges_max,TE1_gender_std,TE1_gender_min,TE1_gender_max,TE1_SeniorCitizen_std,TE1_SeniorCitizen_min,TE1_SeniorCitizen_max,TE1_Partner_std,TE1_Partner_min,TE1_Partner_max,TE1_Dependents_std,TE1_Dependents_min,TE1_Dependents_max,TE1_PhoneService_std,TE1_PhoneService_min,TE1_PhoneService_max,TE1_MultipleLines_std,TE1_MultipleLines_min,TE1_MultipleLines_max,TE1_InternetService_std,TE1_InternetService_min,TE1_InternetService_max,TE1_OnlineSecurity_std,TE1_OnlineSecurity_min,TE1_OnlineSecurity_max,TE1_OnlineBackup_std,TE1_OnlineBackup_min,TE1_OnlineBackup_max,TE1_DeviceProtection_std,TE1_DeviceProtection_min,TE1_DeviceProtection_max,TE1_TechSupport_std,TE1_TechSupport_min,TE1_TechSupport_max,TE1_StreamingTV_std,TE1_StreamingTV_min,TE1_StreamingTV_max,TE1_StreamingMovies_std,TE1_StreamingMovies_min,TE1_StreamingMovies_max,TE1_Contract_std,TE1_Contract_min,TE1_Contract_max,TE1_PaperlessBilling_std,TE1_PaperlessBilling_min,TE1_PaperlessBilling_max,TE1_PaymentMethod_std,TE1_PaymentMethod_min,TE1_PaymentMethod_max,TE_ng_BG_Contract_InternetService,TE_ng_BG_Contract_PaymentMethod,TE_ng_BG_Contract_OnlineSecurity,TE_ng_BG_Contract_TechSupport,TE_ng_BG_Contract_PaperlessBilling,TE_ng_BG_InternetService_PaymentMethod,TE_ng_BG_InternetService_OnlineSecurity,TE_ng_BG_InternetService_TechSupport,TE_ng_BG_InternetService_PaperlessBilling,TE_ng_BG_PaymentMethod_OnlineSecurity,TE_ng_BG_PaymentMethod_TechSupport,TE_ng_BG_PaymentMethod_PaperlessBilling,TE_ng_BG_OnlineSecurity_TechSupport,TE_ng_BG_OnlineSecurity_PaperlessBilling,TE_ng_BG_TechSupport_PaperlessBilling,TE_ng_TG_Contract_InternetService_PaymentMethod,TE_ng_TG_Contract_InternetService_OnlineSecurity,TE_ng_TG_Contract_PaymentMethod_OnlineSecurity,TE_ng_TG_InternetService_PaymentMethod_OnlineSecurity,Churn
0.016169155,0.0012437811,0.00062189053,18.36,0.027651735,115.28757,1.0,1.0,1.0,0.19295774,0.16354345,0.15384616,0.18559837,0.17971246,0.16666667,0.2556391,0.19197708,0.17777778,0.204947,0.231454,0.14975846,0.17107584,0.25487646,0.13111888,0.26956522,0.0952381,0.0,0.5,0.8060606,0.8498024,0.81392044,0.15459955,0.9266714,0.043741763,51.705925,0.821052610874176,0.8023406863212585,3449.25,3300.88,-148.37012,2435.36,2356.46,-78.90015,1002.64,541.095,-461.54504,3,6,6,0,1,7.0,0.98,65.0,0.64,0.3527378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.367695,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.4289193,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.38149846,0.0,1.0,0.40549585,0.0,1.0,0.38853443,0.0,1.0,0.3834981,0.0,1.0,0.4392122,0.0,1.0,0.34088996,0.0,1.0,0.42645591,0.0,1.0,0.34623978,0.31367293,0.29327238,0.3026874,0.20146222,0.31292516,0.26774195,0.26703498,0.19551934,0.27232796,0.24915825,0.18085106,0.23739837,0.15357143,0.16306484,0.40438873,0.38660577,0.3368146,0.35051546,0
0.016169155,0.00062189053,0.00062189053,-3.74,0.05564792,86.68632,3.0,0.0,0.0,0.19295774,0.16354345,0.15384616,0.16587678,0.17948718,0.20032841,0.096666664,0.19197708,0.1865828,0.17432646,0.19821163,0.20790021,0.17107584,0.084848486,0.21291865,0.14971751,0.35,0.5,0.5,0.42337662,0.47035572,0.4318182,-0.08663523,-0.4301754,0.0469791,24.811533,0.4633333384990692,0.4272727370262146,830.65,682.28,-148.37,183.24,262.14,78.90001,1615.96,2077.505,461.54492,1,8,8,6,9,1.0,0.71,47.0,0.04,0.42494065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.367695,0.0,1.0,0.38946408,0.0,1.0,0.38190395,0.0,1.0,0.39768133,0.0,1.0,0.33197019,0.0,1.0,0.40222478,0.0,1.0,0.38721424,0.0,1.0,0.39000925,0.0,1.0,0.40286845,0.0,1.0,0.38098225,0.0,1.0,0.3834981,0.0,1.0,0.28108495,0.0,1.0,0.40814385,0.0,1.0,0.38025355,0.0,1.0,0.045751635,0.072463766,0.09700428,0.107801415,0.11097257,0.10714286,0.14754099,0.1426146,0.15768194,0.19633508,0.18786128,0.21090047,0.23512337,0.23512252,0.23847087,0.013888889,0.067567565,0.08791209,0.13173653,0
0.016791046,0.00062189053,0.00062189053,-5.81,0.017557837,104.07224,4.0,1.0,1.0,0.1661891,0.16354345,0.20538244,0.16587678,0.17971246,0.20032841,0.2556391,0.122395836,0.17777778,0.17206478,0.231454,0.19607843,0.17107584,0.084848486,0.21291865,0.14971751,0.23809524,0.5,0.5,0.93419915,0.9525692,0.9375,0.20055306,1.8440949,0.018370032,39.725925,0.9488722085952759,0.9515151381492615,5219.8,5071.43,-148.36963,4205.91,4127.01,-78.90039,2773.19,2311.645,-461.54492,5,7,7,9,1,6.0,0.0,36.0,0.19,0.37818655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38946408,0.0,1.0,0.38446864,0.0,1.0,0.39768133,0.0,1.0,0.4289193,0.0,1.0,0.31978294,0.0,1.0,0.38529354,0.0,1.0,0.3782128,0.0,1.0,0.40549585,0.0,1.0,0.381969,0.0,1.0,0.3834981,0.0,1.0,0.28108495,0.0,1.0,0.40814385,0.0,1.0,0.38025355,0.0,1.0,0.12658228,0.072463766,0.04400978,0.086330935,0.11097257,0.25480768,0.17246175,0.26703498,0.27356625,0.11497326,0.2140575,0.21090047,0.112299465,0.14360042,0.23684211,0.13173653,0.075675674,0.039215688,0.16129032,0
0.010572139,0.00062189053,0.00062189053,19.39,0.021189453,103.69625,3.0,1.0,1.0,0.1661891,0.26068377,0.15384616,0.16587678,0.17971246,0.20032841,0.2556391,0.19197708,0.1865828,0.17432646,0.231454,0.19607843,0.17107584,0.25487646,0.13111888,0.13953489,0.13333334,0.5,0.5,0.86839825,0.8932806,0.8728693,0.17307341,1.2954854,0.024882376,39.215923,0.8812029957771301,0.8699609637260437,4161.03,4012.66,-148.36987,3147.14,3068.24,-78.8999,1714.42,1252.875,-461.54504,4,7,7,11,1,5.0,0.49,77.0,0.42,0.41552457,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.38244045,0.0,1.0,0.40664664,0.0,1.0,0.367695,0.0,1.0,0.38946408,0.0,1.0,0.38446864,0.0,1.0,0.39768133,0.0,1.0,0.4289193,0.0,1.0,0.40222478,0.0,1.0,0.38721424,0.0,1.0,0.39000925,0.0,1.0,0.40549585,0.0,1.0,0.381969,0.0,1.0,0.3834981,0.0,1.0,0.4392122,0.0,1.0,0.34088996,0.0,1.0,0.357827,0.0,1.0,0.34623978,0.23316061,0.29327238,0.3026874,0.20146222,0.19911504,0.26774195,0.26703498,0.19551934,0.17207335,0.16111112,0.112769485,0.23739837,0.15357143,0.16306484,0.28494623,0.38660577,0.27348065,0.20186335,1
0.0118159205,0.00062189053,0.00062189053,-47.82,0.034674827,37.496128,5.0,1.0,1.0,0.1661891,0.16354345,0.20538244,0.18559837,0.17971246,0.16666667,0.12189616,0.19197708,0.1865828,0.17206478,0.105,0.20790021,0.18305084,0.25487646,0.21291865,0.16164383,0.11764706,0.5,0.5,0.30649352,0.34387353,0.31321022,-0.07405615,-0.6813055,0.03738001,-31.06781,0.2753950357437134,0.3146944046020508,345.99,197.62,-148.37,667.9,746.8,78.89996,2100.62,2562.165,461.54492,3,0,0,6,4,0.0,0.34,62.0,0.38,0.45085117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.3389475,0.0,1.0,0.40222478,0.0,1.0,0.38721424,0.0,1.0,0.3782128,0.0,1.0,0.32185417,0.0,1.0,0.38098225,0.0,1.0,0.38506925,0.0,1.0,0.4392122,0.0,1.0,0.40814385,0.0,1.0,0.3644168,0.0,1.0,0.2001992,0.24370861,0.29327238,0.17790698,0.30132452,0.110403396,0.1554878,0.07662835,0.1607306,0.17256637,0.082474224,0.18062201,0.12485137,0.23512252,0.14270613,0.18,0.2267658,0.28291318,0.1124498,0
0.012437811,0.00062189053,0.00062189053,-37.92,0.01974927,98.41673,4.0,1.0,1.0,0.1661891,0.16354345,0.15384616,0.18559837,0.17971246,0.16666667,0.12189616,0.122395836,0.1865828,0.17432646,0.19821163,0.14975846,0.18681319,0.093851134,0.13111888,0.16164383,0.0625,0.5,0.5,0.8761905,0.90118575,0.8806818,0.17671347,1.3681569,0.024995267,29.68219,0.8510158061981201,0.8705501556396484,4301.28,4152.91,-148.36963,3287.39,3208.49,-78.8999,1854.67,1393.125,-461.54504,5,1,1,3,1,1.0,0.09,17.0,0.67,0.38950002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.367695,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.3389475,0.0,1.0,0.31978294,0.0,1.0,0.38721424,0.0,1.0,0.39000925,0.0,1.0,0.40286845,0.0,1.0,0.38853443,0.0,1.0,0.3845303,0.0,1.0,0.27618864,0.0,1.0,0.34088996,0.0,1.0,0.3644168,0.0,1.0,0.051044084,0.044827588,0.044692736,0.10309278,0.05894737,0.110403396,0.06603774,0.14790997,0.09242619,0.10401891,0.17503586,0.122262776,0.13546798,0.075075075,0.15246637,0.018348623,0.030075189,0.06329114,0.04411765,0
0.013059702,0.00062189053,0.00062189053,-29.85,0.018296374,20.559824,4.0,1.0,1.0,0.19295774,0.16354345,0.20538244,0.16587678,0.17971246,0.16666667,0.12189616,0.19197708,0.17275748,0.17206478,0.231454,0.20790021,0.18681319,0.093851134,0.21291865,0.16164383,0.125,0.5,0.5,0.3082251,0.34387353,0.3146307,-0.07430351,-0.67636746,0.035648435,-49.94781,0.2753950357437134,0.32686084508895874,355.52,207.15,-148.37,658.37,737.27,78.900024,2091.09,2552.635,461.54492,5,6,6,8,2,1.0,0.46,71.0,0.91,0.3620669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38946408,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.3389475,0.0,1.0,0.40222478,0.0,1.0,0.37728152,0.0,1.0,0.3782128,0.0,1.0,0.40549585,0.0,1.0,0.38098225,0.0,1.0,0.3845303,0.0,1.0,0.27618864,0.0,1.0,0.40814385,0.0,1.0,0.3644168,0.0,1.0,0.051044084,0.044827588,0.096345514,0.08802817,0.098648645,0.110403396,0.1554878,0.16706444,0.1607306,0.17256637,0.21404682,0.18062201,0.23739837,0.23512252,0.23684211,0.018348623,0.057692308,0.04,0.1124498,0
0.017412934,0.00062189053,0.00062189053,31.83,0.016283168,78.701614,3.0,0.0,1.0,0.19295774,0.16354345,0.20538244,0.16587678,0.17971246,0.20032841,0.096666664,0.19197708,0.17777778,0.17206478,0.231454,0.14975846,0.17107584,0.093851134,0.21291865,0.26956522,0.115384616,0.5,0.5,0.86147183,0.88932806,0.86647725,0.17053187,1.2447474,0.02785623,12.571533,0.8899999856948853,0.8511326909065247,4063.11,3914.74,-148.37012,3049.22,2970.32,-78.8999,1616.5,1154.955,-461.54504,6,1,1,1,7,9.0,0.47,79.0,0.5,0.33594507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38946408,0.0,1.0,0.38446864,0.0,1.0,0.39768133,0.0,1.0,0.33197019,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.3782128,0.0,1.0,0.40549585,0.0,1.0,0.38853443,0.0,1.0,0.3834981,0.0,1.0,0.27618864,0.0,1.0,0.40814385,0.0,1.0,0.42645591,0.0,1.0,0.06538462,0.13725491,0.096345514,0.08802817,0.098648645,0.17515923,0.14754099,0.15635179,0.15768194,0.27232796,0.24915825,0.27901235,0.23739837,0.23512252,0.23684211,0.0945946,0.055555556,0.1849315,0.1764706,0
0.014925373,0.00062189053,0.00062189053,11.55,0.015807698,47.637188,2.0,0.0,1.0,0.1661891,0.16354345,0.15384616,0.18559837,0.17971246,0.15231788,0.096666664,0.19197708,0.17777778,0.17206478,0.19821163,0.14975846,0.17107584,0.25487646,0.13111888,0.26956522,0.125,0.5,0.5,0.6822511,0.72727275,0.69034094,0.123016596,0.29614645,0.045021653,-18.688467,0.7366666793823242,0.6814044117927551,2232.39,2084.02,-148.36987,1218.5,1139.6,-78.900024,214.22,675.765,461.545,6,3,3,3,4,8.0,0.21,48.0,0.78,0.31622776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.367695,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.3836042,0.0,1.0,0.33197019,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.3782128,0.0,1.0,0.40286845,0.0,1.0,0.38853443,0.0,1.0,0.3834981,0.0,1.0,0.4392122,0.0,1.0,0.34088996,0.0,1.0,0.42645591,0.0,1.0,0.18390805,0.31367293,0.29327238,0.2892954,0.20146222,0.17515923,0.14754099,0.1426146,0.08076923,0.27232796,0.27492446,0.18085106,0.23512337,0.15357143,0.15246637,0.24260356,0.21726191,0.3368146,0.1764706,0
0.018034825,0.00062189053,0.00062189053,21.88,0.020690769,68.21469,2.0,1.0,1.0,0.1661891,0.26068377,0.20538244,0.18559837,0.17971246,0.15231788,0.2556391,0.19197708,0.17777778,0.17206478,0.19821163,0.14975846,0.18305084,0.084848486,0.21291865,0.26956522,0.16,0.5,0.5,0.71428573,0.7549407,0.72159094,0.13064048,0.44834998,0.040654957,2.9059248,0.7323307991027832,0.7363636493682861,2526.13,2377.76,-148.36987,1512.24,1433.34,-78.900024,79.52,382.025,302.505,4,8,8,0,6,9.0,0.18,42.0,0.52,0.32410187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.40664664,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.3836042,0.0,1.0,0.4289193,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.3782128,0.0,1.0,0.40286845,0.0,1.0,0.38853443,0.0,1.0,0.38506925,0.0,1.0,0.28108495,0.0,1.0,0.40814385,0.0,1.0,0.42645591,0.0,1.0,0.12658228,0.16149068,0.09700428,0.107801415,0.11097257,0.31292516,0.26774195,0.2747784,0.27356625,0.27232796,0.27492446,0.27901235,0.23512337,0.23512252,0.23847087,0.20833333,0.123809524,0.19480519,0.35051546,0
0.019278606,0.00062189053,0.00062189053,5.69,0.047361966,56.28091,3.0,0.0,1.0,0.19295774,0.16354345,0.20538244,0.18559837,0.17971246,0.15231788,0.096666664,0.19197708,0.1865828,0.204947,0.19821163,0.20790021,0.18305084,0.093851134,0.21291865,0.14971751,0.11111111,0.5,0.5,0.32554114,0.37549406,0.33451703,-0.07602346,-0.64202917,0.049952924,-8.208467,0.3333333432674408,0.33980581164360046,421.79,273.42,-148.37,592.1,671.0,78.900024,2024.82,2486.365,461.54504,2,1,1,9,5,8.0,0.69,38.0,0.18,0.38405442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.3836042,0.0,1.0,0.33197019,0.0,1.0,0.40222478,0.0,1.0,0.38721424,0.0,1.0,0.38149846,0.0,1.0,0.40286845,0.0,1.0,0.38098225,0.0,1.0,0.38506925,0.0,1.0,0.27618864,0.0,1.0,0.40814385,0.0,1.0,0.38025355,0.0,1.0,0.06538462,0.08813559,0.096345514,0.10309278,0.098648645,0.10714286,0.14754099,0.1426146,0.15768194,0.19633508,0.18786128,0.21090047,0.23512337,0.23512252,0.23847087,0.05263158,0.055555556,0.09150327,0.13173653,0
0.013681592,0.00062189053,0.00062189053,-47.16,0.06028747,102.98778,2.0,0.0,1.0,0.1661891,0.16354345,0.20538244,0.18559837,0.17971246,0.15231788,0.096666664,0.122395836,0.17777778,0.204947,0.231454,0.19607843,0.18305084,0.25487646,0.21291865,0.14971751,0.15,0.5,0.5,0.4813853,0.5059289,0.48579547,-0.09200105,-0.32305154,0.024543583,44.92153,0.5299999713897705,0.48244473338127136,1037.39,889.02,-148.37,23.5,55.4,31.900002,1409.22,1870.765,461.54504,1,7,7,5,1,1.0,0.82,53.0,0.78,0.37509018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.3836042,0.0,1.0,0.33197019,0.0,1.0,0.31978294,0.0,1.0,0.38529354,0.0,1.0,0.38149846,0.0,1.0,0.40549585,0.0,1.0,0.381969,0.0,1.0,0.38506925,0.0,1.0,0.4392122,0.0,1.0,0.40814385,0.0,1.0,0.38025355,0.0,1.0,0.18390805,0.25454545,0.17906977,0.3026874,0.30132452,0.10714286,0.076719575,0.15635179,0.15768194,0.11497326,0.2140575,0.21090047,0.112299465,0.14360042,0.23684211,0.16201118,0.11214953,0.17021276,0.061728396,0
0.016169155,0.00062189053,0.00062189053,24.05,0.027612949,114.06946,5.0,1.0,1.0,0.19295774,0.26068377,0.20538244,0.18559837,0.17971246,0.20032841,0.12189616,0.122395836,0.17777778,0.17432646,0.19821163,0.20790021,0.18681319,0.093851134,0.21291865,0.13953489,0.0952381,0.5,0.5,0.8017316,0.8498024,0.8103693,0.15342975,0.90331805,0.04807079,45.16219,0.7765237092971802,0.8187702298164368,3404.18,3255.81,-148.36987,2390.29,2311.39,-78.90015,957.57,496.025,-461.545,3,6,6,0,1,6.0,0.57,20.0,0.57,0.3527378,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.38594827,0.0,1.0,0.40664664,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.39768133,0.0,1.0,0.3389475,0.0,1.0,0.31978294,0.0,1.0,0.38529354,0.0,1.0,0.39000925,0.0,1.0,0.40286845,0.0,1.0,0.38098225,0.0,1.0,0.3845303,0.0,1.0,0.27618864,0.0,1.0,0.40814385,0.0,1.0,0.357827,0.0,1.0,0.051044084,0.061728396,0.044692736,0.10309278,0.098648645,0.11479029,0.06603774,0.14790997,0.1607306,0.09255079,0.18117978,0.17708333,0.13546798,0.14360042,0.23847087,0.027272727,0.030075189,0.009259259,0.05970149,1
0.013059702,0.00062189053,0.00062189053,-29.8,0.015529627,46.279545,2.0,1.0,1.0,0.19295774,0.16354345,0.15384616,0.18559837,0.17971246,0.16666667,0.12189616,0.19197708,0.1865828,0.17432646,0.231454,0.14975846,0.18305084,0.25487646,0.21291865,0.14971751,0.055555556,0.5,0.5,0.6831169,0.72727275,0.6910511,0.12316376,0.2990844,0.044155836,-23.95781,0.6433408856391907,0.6814044117927551,2238.06,2089.69,-148.37012,1224.17,1145.27,-78.900024,208.55,670.095,461.54498,6,5,5,5,4,7.0,0.45,54.0,0.45,0.32714987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.367695,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.3389475,0.0,1.0,0.40222478,0.0,1.0,0.38721424,0.0,1.0,0.39000925,0.0,1.0,0.40549585,0.0,1.0,0.38853443,0.0,1.0,0.38506925,0.0,1.0,0.4392122,0.0,1.0,0.40814385,0.0,1.0,0.38025355,0.0,1.0,0.2001992,0.25454545,0.29327238,0.3026874,0.30132452,0.11506276,0.1554878,0.16706444,0.1607306,0.19633508,0.2140575,0.21090047,0.23739837,0.23512252,0.23684211,0.17228465,0.2267658,0.27972028,0.12941177,0
0.013059702,0.00062189053,0.00062189053,13.74,0.029241307,72.63771,2.0,0.0,1.0,0.1661891,0.16354345,0.20538244,0.18559837,0.17971246,0.16666667,0.096666664,0.2208589,0.1865828,0.204947,0.19821163,0.19607843,0.17107584,0.084848486,0.13111888,0.14971751,0.0,0.5,0.5,0.5974026,0.62450594,0.60227275,0.109871715,0.033720497,0.027103364,7.4715333,0.6399999856948853,0.6181818246841431,1725.93,1577.56,-148.37,712.04,633.14,-78.89996,720.68,1182.225,461.54498,3,4,4,10,7,4.0,0.37,42.0,0.32,0.34840947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.33197019,0.0,1.0,0.4101613,0.0,1.0,0.38721424,0.0,1.0,0.38149846,0.0,1.0,0.40286845,0.0,1.0,0.381969,0.0,1.0,0.3834981,0.0,1.0,0.28108495,0.0,1.0,0.34088996,0.0,1.0,0.38025355,0.0,1.0,0.045751635,0.072463766,0.123595506,0.107801415,0.052173913,0.10714286,0.1459854,0.1426146,0.08076923,0.1985294,0.18786128,0.12190813,0.22513089,0.16969697,0.15246637,0.013888889,0.03076923,0.08196721,0.1,0
0.016169155,0.00062189053,0.00062189053,-34.76,0.020116419,113.70078,4.0,1.0,1.0,0.1661891,0.16354345,0.20538244,0.16587678,0.17971246,0.20032841,0.2556391,0.19197708,0.17777778,0.17432646,0.105,0.20790021,0.18305084,0.093851134,0.21291865,0.16164383,0.13636364,0.5,0.5,0.9177489,0.9367589,0.92116475,0.1943903,1.7210584,0.019009948,50.395924,0.927819550037384,0.9158576130867004,4982.35,4833.98,-148.37012,3968.46,3889.56,-78.8999,2535.74,2074.195,-461.54492,5,0,0,2,1,6.0,0.67,98.0,0.74,0.3731162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38946408,0.0,1.0,0.38446864,0.0,1.0,0.39768133,0.0,1.0,0.4289193,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.39000925,0.0,1.0,0.32185417,0.0,1.0,0.38098225,0.0,1.0,0.38506925,0.0,1.0,0.27618864,0.0,1.0,0.40814385,0.0,1.0,0.3644168,0.0,1.0,0.118320614,0.044827588,0.096345514,0.045845274,0.098648645,0.21182266,0.26774195,0.16923077,0.27356625,0.17256637,0.082474224,0.18062201,0.12485137,0.23512252,0.14270613,0.0625,0.14552239,0.04,0.24561404,0
0.018034825,0.00062189053,0.00062189053,31.37,0.018702853,68.49944,4.0,1.0,1.0,0.1661891,0.26068377,0.20538244,0.18559837,0.17971246,0.20032841,0.2556391,0.19197708,0.17777778,0.204947,0.105,0.20790021,0.17107584,0.25487646,0.21291865,0.26956522,0.12,0.5,0.5,0.74805194,0.7826087,0.7542614,0.13989192,0.63304716,0.034556746,2.9259248,0.7609022259712219,0.7412223815917969,2882.58,2734.21,-148.37012,1868.69,1789.79,-78.8999,435.97,25.575,-410.395,5,3,3,5,6,9.0,0.2,98.0,0.97,0.39321986,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.38244045,0.0,1.0,0.40664664,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.39768133,0.0,1.0,0.4289193,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.38149846,0.0,1.0,0.32185417,0.0,1.0,0.38098225,0.0,1.0,0.3834981,0.0,1.0,0.4392122,0.0,1.0,0.40814385,0.0,1.0,0.42645591,0.0,1.0,0.34623978,0.31367293,0.29327238,0.17790698,0.30132452,0.31292516,0.26774195,0.16923077,0.27356625,0.27232796,0.17349398,0.27901235,0.12485137,0.23512252,0.14270613,0.40438873,0.38660577,0.3368146,0.35051546,1
0.018034825,0.00062189053,0.00062189053,33.35,0.018673258,61.636295,2.0,1.0,1.0,0.1661891,0.26068377,0.20538244,0.18559837,0.17971246,0.16666667,0.2556391,0.122395836,0.17777778,0.17432646,0.231454,0.19607843,0.17107584,0.093851134,0.13111888,0.14971751,0.12,0.5,0.5,0.7134199,0.7549407,0.7208807,0.13027295,0.4410129,0.041520774,-4.104075,0.7308270931243896,0.7249190807342529,2511.97,2363.6,-148.36987,1498.08,1419.18,-78.8999,65.36,396.185,330.825,5,3,3,5,6,2.0,0.17,28.0,0.36,0.39321986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.40664664,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.4289193,0.0,1.0,0.31978294,0.0,1.0,0.38529354,0.0,1.0,0.39000925,0.0,1.0,0.40549585,0.0,1.0,0.381969,0.0,1.0,0.3834981,0.0,1.0,0.27618864,0.0,1.0,0.34088996,0.0,1.0,0.38025355,0.0,1.0,0.118320614,0.08813559,0.044692736,0.08802817,0.05894737,0.25480768,0.17246175,0.26703498,0.19551934,0.11497326,0.2140575,0.12190813,0.112299465,0.075075075,0.16306484,0.120300755,0.058441557,0.083333336,0.16129032,0
